,Yield year,Yield year1,Yield year2,Yield year3,Yield year4,Yield year5,Yield year6,Yield year7,Yield year8,Yield year9,Yield year10,Yield year11,Yield year12,Yield year13,Yield year14,Yield year15,Yield year16,Yield year17,Yield year18,Yield year19,Yield year20,Yield year21,Yield year22,Yield year23,Yield year24,Yield year25,Yield year26,Yield year27,Yield year28,Yield year29,Yield year30,Yield year31,Yield year32,Yield year33,Yield year34,Yield year35,Yield year36,Yield year37,Yield year38,Yield year39,Yield year40,Yield year41,Yield year42,Yield year43,Yield year44,Yield year45,Yield year46,Yield year47,Yield year48,Yield year49
83,-0.12301181989209908,-0.40781276426855584,-0.16030070423096276,1.0235842700942612,-1.078044450923187,0.5140207820373917,-0.1316447226296873,0.03784730828812144,-0.00756006690500044,0.007856162520681664,-0.009462873077666245,0.0448911071021314,-0.1574877279311977,0.605622153634215,-1.3338915992811735,1.7691744262671705,-1.8726710461691596,1.8893107273399323,-1.8467495223380013,1.6990340997401745,-1.1446243849144082,0.022017928844917378,1.0061191330102872,-1.1010939731066003,0.5263511782497403,-0.13629019235099804,0.0375515453177826,-0.008088193672151078,0.003832770942366892,0.0009289592939154545,0.0007888883197679775,0.004205157729586517,-0.009479458086140369,0.04236061067421559,-0.15349516961491005,0.5864306144340894,-1.2364261553763214,1.267732502242339,-0.7440817462259108,0.7922999129365422,-1.4551678864398578,1.861643587867146,-1.8257978616797583,1.2573427068750345,0.022512332174876803,-1.3079351177181442,1.9176163181605368,-2.0452018848666826,1.9350459188388474,-1.318139362444212
84,-0.4213190329940062,-0.1663002685783681,1.0657061783841755,-1.124317124937022,0.5360967736818338,-0.1372293643163971,0.039438225387812054,-0.007873920736017226,0.008176392492487139,-0.009842319489166584,0.04677673725461773,-0.16326240887832455,0.6285415806994479,-1.3884059877258892,1.8467835255186742,-1.959398070319935,1.9804910216685698,-1.9368235681526471,1.7820121838635714,-1.1995246586892279,0.023041346423099185,1.0513999242889156,-1.1490910139274035,0.5488236515949723,-0.1419704442160139,0.039083749986914995,-0.0084126417891639,0.003983620381646347,0.0009650323406305006,0.0008190926392046549,0.004365071994619996,-0.009834388878509515,0.04394884457706638,-0.15915695332804347,0.6078955988215355,-1.2813330279261699,1.3134178600790314,-0.7709722481170989,0.8207247772756787,-1.5069920302329773,1.9274552759618242,-1.8906393435032278,1.3016914792625744,0.023310834545281267,-1.3534480551799835,1.984772571809465,-2.117344587911126,2.0029125349828485,-1.364103722382886,-0.01691962154273341
85,-0.17179059886353798,1.1055909259911232,-1.1705844670095757,0.5591074759263961,-0.1431231288752315,0.04111119816610653,-0.008204967349342951,0.008515727058806988,-0.010243581631812049,0.0486522508734879,-0.17012041239962628,0.6515887096530264,-1.4409494147388386,1.9222589012624098,-2.045351217044697,2.072210035795024,-2.0302956711669253,1.8689273294545785,-1.2581076464811929,0.02414820244430871,1.1001965845234452,-1.2008068740654778,0.5727470809750486,-0.14803187640217175,0.04071264397451557,-0.008755919911209276,0.004143398103423124,0.001003003405628533,0.0008509004421313193,0.004532214897565723,-0.010208388056206275,0.04559435932397804,-0.16512427377102057,0.6303182635287783,-1.3282333934459878,1.361121070202632,-0.7987557844585247,0.8503848922201769,-1.561057391904102,1.996099335336032,-1.9574760041097612,1.3479198075142431,0.024132968823604273,-1.4014612024802862,2.0538377778765593,-2.1914954219957004,2.0735634584355225,-1.4119460651930265,-0.017509530203192902,1.450705949529108
86,1.142171905867599,-1.214394200817594,0.5821155480572315,-0.14926644016941282,0.04287676243615124,-0.008553096155196727,0.008873631846597618,-0.010668802815644085,0.05063554191599451,-0.17694151948461467,0.6789590823407252,-1.493785541229954,1.995005706021061,-2.1289415154354856,2.1631109487209415,-2.1243202194980313,1.9591213796083196,-1.3194702381459535,0.025329427738569166,1.1529617291117518,-1.2565383512796302,0.598524100208806,-0.15448467808690225,0.042450839896872594,-0.009120865936850464,0.004312443853535797,0.0010432193281815216,0.0008843821534441076,0.004708237080350841,-0.010599296145166193,0.04732827140377083,-0.17130681107587264,0.653950954940953,-1.3772262681609888,1.41094190928861,-0.8277664683287718,0.8810300388535701,-1.6174722390341323,2.06771200365451,-2.0271891291649133,1.3955705845590138,0.024989903800188173,-1.4508930824047663,2.126697020599675,-2.2677540549133237,2.146181012615102,-1.4617511966562784,-0.018123504674978363,1.5012927910122,-2.164934879733904
87,-1.2545666834109852,0.6039015391803559,-0.15540901711949573,0.044717080850546154,-0.008920502914861572,0.009249990045987033,-0.011117310113604617,0.052737192262327426,-0.18415464635398848,0.7061823173438597,-1.5565330965006865,2.068157856435107,-2.2095101818745775,2.251513445171497,-2.2175063517195213,2.0498486763225117,-1.3831477667662284,0.0265667085703285,1.2092660265930704,-1.3168024082930287,0.6263026409504562,-0.16143745492340145,0.0443012583088489,-0.009510307547287766,0.004492153057427117,0.0010857650531477248,0.0009198431076526958,0.004893528485098386,-0.011010976097949765,0.04914056942902789,-0.17782148286201505,0.6784359795261778,-1.4288630286116302,1.4629855591395895,-0.8580649786650483,0.9130286826528753,-1.6757606681643118,2.142436686706379,-2.0999170774673175,1.4452721204667203,0.025873238975851365,-1.5024198436707792,2.2017091671413684,-2.348201824046509,2.22086280240279,-1.5129426974674818,-0.01876263199918249,1.5539463887323945,-2.2404272738812328,2.2527589358919853
88,0.6238808448200075,-0.16122525365256024,0.046557214168274186,-0.009303467013523914,0.009647168965727815,-0.011588955137540324,0.05495388672318313,-0.19179828769608775,0.7349700674658379,-1.618943243556373,2.1550320091262165,-2.29052791043199,2.336720859720856,-2.3081315897316017,2.1397672188192587,-1.447201761972849,0.02785061794955368,1.2682417478141588,-1.3811086766062317,0.6563403724548493,-0.16893011170745353,0.0462950384454075,-0.009924900424067573,0.004683915643852288,0.001130990665657805,0.0009573585314939237,0.005089784677309694,-0.01144434135960637,0.051049158626106816,-0.1846306718530073,0.7042363658030624,-1.4823621125600752,1.5178377327557442,-0.8897152813223528,0.9464477501599475,-1.7366234911355782,2.2196430417136277,-2.1758054873175325,1.497123057371855,0.026794543082630184,-1.5555321651278344,2.2799002665993893,-2.4310267493847366,2.2996470427925715,-1.5655893739228581,-0.019419598001118032,1.608760073587817,-2.3190039585500752,2.331313797886235,-1.6210762031343906
89,-0.16655586064200634,0.048299666763568894,-0.00968636055654315,0.01006116371911503,-0.012086710300650338,0.057284898518446425,-0.19986037827948167,0.7654759566089524,-1.6849401274734532,2.2414391707379195,-2.386742465435816,2.422403408978539,-2.3954817767225904,2.2272150295805204,-1.510684749210327,0.029141866250711246,1.3294424459934078,-1.4484660593630565,0.688392873251928,-0.17703215405634865,0.048443619936136884,-0.010371626103818699,0.004888052887153549,0.0011792444559262094,0.000997236821845604,0.005297422916797245,-0.011903360355788095,0.0530582722979176,-0.1918016560674758,0.7312031377677286,-1.538735237783996,1.5746681950561126,-0.9230735660930662,0.9813577929793453,-1.800188004431618,2.3002593136731555,-2.2542142264811034,1.5512272270728715,0.027755642429017513,-1.6109301804245426,2.3604974285814286,-2.5173617037710656,2.380759303936685,-1.6211280609136143,-0.02009528148067652,1.6650996635572604,-2.400804214566609,2.4130780543118533,-1.6776039796043047,0.029558533865600367
90,0.04990022533655747,-0.010048853459238671,0.010475145076270564,-0.012605542368305578,0.05974490054813941,-0.20833827013632344,0.7976518406363766,-1.7548759442900632,2.332812130264358,-2.482440021815478,2.5241567720932494,-2.483319205569387,2.311503027559354,-1.572423346883113,0.030421251407574346,1.391005573693235,-1.5183646322410027,0.7219661433558713,-0.18567765513788004,0.050766928659498944,-0.010853051382810008,0.005107996331133791,0.0012306065022045232,0.0010397852844903355,0.005518156530854412,-0.012389011397630156,0.05518630190431395,-0.19935034289156306,0.7596027352071033,-1.5976568902820816,1.6345516678223078,-0.9576349477445305,1.0181516301382914,-1.8665883997930166,2.3844541130065444,-2.3360859665526092,1.6071282487402563,0.02875845968850399,-1.6687238324943046,2.444563098727137,-2.60635333696435,2.4653089903225744,-1.6783078781496936,-0.0208079522416611,1.7230408741954708,-2.4848816257815294,2.49819663543392,-1.7364412250629417,0.030589323274272218,1.5751881615907264
91,-0.010378778876884098,0.010867216753183584,-0.013124305538894987,0.06230906121663793,-0.21728534144153855,0.831487157496781,-1.8286403142033123,2.4296384936370146,-2.5836372228827713,2.6253637020624296,-2.587630890538321,2.396261365312,-1.631931052517075,0.031665003107434586,1.4520207735956774,-1.588677035718547,0.7568060193382848,-0.19473336452674062,0.05324605952216643,-0.011373645812568611,0.005345005541954606,0.001285936957941658,0.0010850742760339926,0.005753692250294762,-0.012905306103078829,0.057437779842771874,-0.20734583846507348,0.789498155538439,-1.6597092409151344,1.6971423648335744,-0.9940529954016597,1.056272481059004,-1.9365718125084754,2.472405183549128,-2.4215919426687407,1.6654981970411598,0.029794603755600946,-1.729028848813421,2.5322641140272246,-2.699174709742355,2.5524604366620807,-1.7379108974992619,-0.02154172187117176,1.7841646178562254,-2.5713491852652766,2.5856847681883686,-1.7976922307242216,0.031662262457329504,1.6301156601590234,-1.848169369704455
92,0.011230985091003731,-0.01361549078023927,0.06487304065638,-0.22661124516218933,0.8671949250327771,-1.9062090190006984,2.531765452333161,-2.690874088918463,2.732386774814472,-2.6913826434459907,2.4969156324198707,-1.6917707991220254,0.03286327807126099,1.5113606027109086,-1.6583634743935818,0.7918521547503019,-0.2041307236293619,0.05584280636736594,-0.011929173836733753,0.0056012743208953,0.0013455501828616434,0.001133861922539836,0.0060044249957798,-0.013456242165204912,0.0598312961725469,-0.21580517453422488,0.8211630771562,-1.7250299385628836,1.7630587102386812,-1.0321174300956457,1.0964411188123222,-2.009079266473833,2.5651021287360294,-2.510912666038884,1.7264591526865587,0.030876456906447913,-1.7913367073896431,2.6237760889077073,-2.7960100348180035,2.643362404854866,-1.7993480188401367,-0.02230654166657331,1.8470946249433773,-2.6625661517823396,2.675660027672542,-1.8606483558263793,0.032779254383537904,1.6872871642581861,-1.9126158714368655,1.1346985830365952
93,-0.01406819890269162,0.06730108860244854,-0.23593636762586812,0.9044146055157398,-1.988070421556074,2.6391594842978066,-2.80398140053353,2.8457970764258107,-2.801096700843118,2.5970298684415525,-1.7628332407507514,0.034068007549592494,1.5685575774727454,-1.7261362072967472,0.8265862857560933,-0.21358370934865434,0.058537514040438055,-0.01251106956823378,0.005874717726328527,0.0014099948913326443,0.0011864253821158854,0.00627456809795035,-0.014042746912650728,0.062385374281092254,-0.22479820550952923,0.8546649480759498,-1.794216971334066,1.8324469236241754,-1.0722043354158188,1.1384256568478577,-2.085481658204671,2.661142310209783,-2.605053124270988,1.7901398103050568,0.03200627947723689,-1.8563963288766487,2.7183273459708985,-2.897053216232802,2.738195297202111,-1.8634290590147486,-0.023094929175194068,1.912691405799844,-2.756478662101765,2.770577306270722,-1.9253942068349392,0.033927293617431076,1.7468040096749764,-1.9796952787621418,1.1742660269465928,-1.2079475406211015
94,0.06955138171213093,-0.24476681903615827,0.9416313089934647,-2.073397945696172,2.752496712065806,-2.922922043509004,2.9654156746550484,-2.917358493166148,2.7028972724178857,-1.8335143865632517,0.035499754293539354,1.6260742901303047,-1.791461288813025,0.8603665638072471,-0.22295251970302843,0.061248180837594646,-0.01311492499405631,0.006161124762002146,0.0014787464115784132,0.0012432478293362692,0.006565668287805693,-0.014674688781639134,0.0651043071643187,-0.2343945368301803,0.8902804084550269,-1.8674177128160352,1.9059422306344942,-1.1144026348444669,1.1826408579543966,-2.1653379505602857,2.762341520347462,-2.7025888865698278,1.857256671687722,0.03318645311956914,-1.9243437796679714,2.8170543642420256,-3.0014522405187947,2.8371490068225,-1.930281192189792,-0.023917193092501066,1.9803068093953407,-2.8543708895597675,2.868299493797288,-1.9936963194375839,0.03510792628726378,1.8079778086263172,-2.0495264894723366,1.215449957286423,-1.2500691410675113,2.1775089610341114
95,-0.25294217884834325,0.9768741008546158,-2.1587185391068715,2.870632786903741,-3.048444815494122,3.0912033370548784,-3.03998461134438,2.8150827300285073,-1.90825731138915,0.03692346974742122,1.6943752770507672,-1.857151427014628,0.8929268556729539,-0.232064016637878,0.0639347298854318,-0.01372234809133488,0.006458330754696817,0.0015507497111570956,0.0013038669749789733,0.006880420029062861,-0.015355695809404324,0.06803382040769179,-0.24461030374394,0.9282851102641416,-1.9452366237532175,1.983701180435034,-1.1590986310066143,1.2291848011465163,-2.2494370187807533,2.86811559721491,-2.805363970236769,1.9267941930077939,0.03443018749820226,-1.9953224958879687,2.9201636220316445,-3.110461914523544,2.9393891751521437,-2.0000382830339163,-0.024774962793227218,2.050831884453622,-2.9552755722396533,2.9701628207773947,-2.06401683309978,0.03635353772075334,1.870890764595746,-2.1213017921413524,1.2583233719029092,-1.2939115400217753,2.253439524200763,-2.1963319763990405
96,1.0095123473057583,-2.23951362051821,2.988759437551721,-3.1792823918445947,3.223951931835643,-3.1689348509952424,2.933409286130768,-1.9874608305792663,0.0384291270624999,1.762310672478236,-1.9351588944811056,0.9256691081455983,-0.240846410706979,0.06654752651718354,-0.014324346685327782,0.006757303610356757,0.0016254630408525372,0.0013673518737959967,0.00721626380482121,-0.016092085860975658,0.07119071584344283,-0.2556173299335853,0.9687429486913288,-2.028276006070314,2.066365873256899,-1.2063875298643723,1.2784835223690152,-2.3379654134118084,2.979509431115801,-2.912785140834117,2.000067059276077,0.03571879121782473,-2.0701309273557413,3.0278727817407187,-3.2243102202361555,3.046144621189768,-2.0721121521370662,-0.025669953502735154,2.1244065876176492,-3.0605224569392746,3.0751608210236583,-2.137317296370256,0.03763591812526457,1.93725900735949,-2.195117637141971,1.302390386156448,-1.3395524458172172,2.3324720734125126,-2.272918917779144,1.0719624572005744
97,-2.314323696598649,3.100620896660871,-3.310109744513966,3.362321280815877,-3.3050209659865004,3.0578381611325085,-2.0710000105063955,0.04002478356267147,1.834149732354149,-2.012748637989546,0.9645507267764515,-0.24967786747203036,0.06906599063944441,-0.014909785737472703,0.007053631670942195,0.0017006272418029766,0.0014332250971165195,0.007568030827428629,-0.01687787189644041,0.07460425604676857,-0.26747875893329365,1.0123343815767214,-2.116675472413476,2.1545761154080196,-1.2566598155261488,1.330642030369404,-2.4317334533333224,3.096770117215499,-3.0259135349073176,2.0766523255396265,0.037076493631701624,-2.1476374569065655,3.141393481064945,-3.3432374887278016,3.157638610598248,-2.14736905282971,-0.02659469103583234,2.2011782385945544,-3.1703204058466596,3.1846771477884914,-2.212873458056226,0.038972688297207014,2.0055885957727178,-2.2729876140999234,1.3477102159603103,-1.3864640449753516,2.4147466891807916,-2.3526346628374073,1.1093422072437402,-0.2932362547137357
98,3.204179835749187,-3.4339987649175328,3.5006801800744825,-3.446869155534955,3.189152617103332,-2.1588474714991435,0.0417078907286168,1.910275715492503,-2.0947968664759173,1.0032241421852177,-0.2601653551757863,0.07159854174585689,-0.015474048059559209,0.007341850256125326,0.0017751409671404872,0.0014994955047313852,0.00793306349720524,-0.017700948806009364,0.07824668696667914,-0.28030455996838555,1.059309462241174,-2.2119218320911216,2.248480210391506,-1.310304578577501,1.3860909740641034,-2.53094087099214,3.220970948802531,-3.145000095289049,2.157306524016292,0.03849551761317116,-2.2293071128428252,3.259008502878501,-3.4685815157419597,3.274106502805701,-2.225966375739887,-0.027560210094989657,2.28049969094198,-3.284889269164843,3.298929134679625,-2.291680992199094,0.040350561987882116,2.076813657491975,-2.353158829352912,1.3955190870644394,-1.4347093723599276,2.4993119396439045,-2.435620503372242,1.1482490327735508,-0.3034615159273244,0.08808832134379063
99,-3.5486568121945083,3.631702146186626,-3.588706888630668,3.326027106363995,-2.2515562054956035,0.04347787702022288,1.9905686211280909,-2.181741317729859,1.0441198170434518,-0.2705966596500957,0.07460589962033737,-0.01604144868105095,0.007619693896231183,0.0018476391267086,0.0015651927042767966,0.008300272638507522,-0.018555087808806547,0.08206191660917739,-0.29399045389430967,1.1101036798436326,-2.314561458821288,2.349657549970914,-1.3674120115878736,1.4452594656030442,-2.6364067621423715,3.3523764809076084,-3.2711348056207186,2.242208562340764,0.03998981608253871,-2.3146686272284995,3.382941009835392,-3.598446301196354,3.3968583907589007,-2.308070036922949,-0.02856852668655563,2.3633241092454824,-3.4032632840984434,3.4181455490829933,-2.3738962911540114,0.04178778157027807,2.150230627448046,-2.436727322601218,1.4447408288835142,-1.485604286957546,2.586281453096417,-2.520916776672914,1.1887518941997595,-0.3141045089215373,0.09115999187256207,-0.04828526220700935
100,3.752930674924528,-3.723023786555814,3.4628918046928447,-2.348190357298222,0.045345920529598516,2.0750021833711116,-2.2734449219780117,1.087455934011814,-0.2816273806313916,0.07759717254350562,-0.016715311283462597,0.007899105136914386,0.0019175557409312205,0.0016291135237906929,0.008664241401447725,-0.019414297813682424,0.08602108941920505,-0.3083256642634069,1.1643040585078097,-2.425545907299181,2.4586885261286113,-1.4289425972066283,1.5082469855745728,-2.7489472994636515,3.492071632334472,-3.404586341401881,2.3321355387248843,0.041562701303519134,-2.404565072454716,3.512475857841821,-3.735286483222552,3.524037552468741,-2.3946035838930158,-0.029621766204506628,2.4498247025275504,-3.52686489512012,3.5413214831438466,-2.4596839754964996,0.04328720138249764,2.226806794433454,-2.5228675756618735,1.4960483469455923,-1.5380033114265252,2.678027199177002,-2.6086380934947684,1.2303824049648853,-0.3251840977502809,0.09435714679814389,-0.049968971732123,0.040962314195037486
101,-3.847260459259246,3.5925000437468952,-2.4448175578372684,0.04729305748810475,2.164107808831659,-2.369877671493441,1.133164172058855,-0.2933163712629039,0.0807603219648172,-0.017385543531645453,0.00823083625948584,0.001987879237844936,0.0016907595245356788,0.009018259987158217,-0.020265872922095696,0.09000380743509595,-0.3232017538645664,1.2210758765684773,-2.5439728269405464,2.576583941097624,-1.4952492966543218,1.5761127898875884,-2.868751704095672,3.6411374488946535,-3.5464564947379813,2.427279002557384,0.04322850841495551,-2.4991958532400247,3.6488923974537926,-3.8783124673357605,3.6580477915337326,-2.4842581239004318,-0.030731702058467647,2.540184061927441,-3.6559525884676134,3.66993704863345,-2.54832091513277,0.0448518268129483,2.3066941170550095,-2.6127145362613646,1.5489348229015754,-1.5926227041409469,2.7724843450180057,-2.7011769406032187,1.2731965033714356,-0.3365721569866622,0.0976854521197783,-0.05172145495182123,0.0423906672134442,
102,3.712355854978796,-2.5363215641644956,0.04923967480056035,2.256986287812879,-2.4716465134787313,1.1812295747109829,-0.30564520060329414,0.08411222256665951,-0.018094298169671674,0.008560812957966846,0.0020713114673185373,0.0017527652069020405,0.009359546246571426,-0.021094077224802277,0.09395122887542584,-0.3381662770290177,1.2799897068082373,-2.668018337942385,2.702385249367751,-1.5669468177056842,1.6492461437830457,-2.997834676869161,3.799824562118715,-3.6978431255858766,2.528424470009952,0.04499078508632692,-2.599426969494516,3.7924932216897957,-4.028936815289583,3.7981158751148314,-2.5787282139907433,-0.0318816815367029,2.635418415701878,-3.790798851022423,3.8042612160712324,-2.640872195370278,0.04646839558931504,2.3900525476669294,-2.706446498295911,1.6040970505051533,-1.6489230078261201,2.870944021189832,-2.7964506235055424,1.3183618979111493,-0.34828398857678877,0.10110642421115656,-0.0535458149444219,0.04387736013552179,,
